simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,min_S,alpha,sigma,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
399,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,361.57,74.39,1355.92,1.003,-50.07765485302529,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.58,0.11,361.57,10048.9
399,Beverton-Holt,alpha,5.1,Beverton-Holt,6.58,3.75,9.79,1.003,29.01960784313727,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.58,0.11,361.57,10048.9
399,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.14,1.002,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.58,0.11,361.57,10048.9
399,Ricker,K,10000,Beverton-Holt,14712.95,1390.76,148839.2,1.002,47.12950000000001,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.27,16.05,944.99,14712.95
399,Ricker,Smsy,1928.814402774944,Beverton-Holt,944.99,35.88,21378.67,1.002,-51.00669102011769,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.27,16.05,944.99,14712.95
399,Ricker,alpha,5.1,Beverton-Holt,5.27,0.39,9.72,1.004,3.333333333333332,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.27,16.05,944.99,14712.95
399,Ricker,sigma,0.1,Beverton-Holt,16.05,12.19,21.91,1.007,15950,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.27,16.05,944.99,14712.95
399,Beverton-Holt,K,10000,Ricker,9620.53,9167.27,10174.43,1,-3.7946999999999935,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3701.86,9620.53
399,Beverton-Holt,Smsy,724.2648536151773,Ricker,3701.86,3463.27,3992.53,1.001,411.11965208888967,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3701.86,9620.53
399,Beverton-Holt,alpha,5.1,Ricker,1.67,1.5,1.83,1.002,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3701.86,9620.53
399,Beverton-Holt,sigma,0.1,Ricker,0.19,0.15,0.24,1.001,90,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3701.86,9620.53
399,Ricker,K,10000,Ricker,9945.94,9844.17,10048.6,1.001,-0.5405999999999949,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.55,9945.94
399,Ricker,Smsy,1928.814402774944,Ricker,1926.55,1921.38,1931.49,1,-0.11739868655513594,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.55,9945.94
399,Ricker,alpha,5.1,Ricker,5.08,5.02,5.14,1.001,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.55,9945.94
399,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1.001,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.55,9945.94
400,Beverton-Holt,K,10000,Beverton-Holt,10043.6,9674.39,10456,1.003,0.43600000000000366,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.7,0.11,340.6,10043.6
400,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,340.6,73.45,1369.45,1.005,-52.97300451624972,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.7,0.11,340.6,10043.6
400,Beverton-Holt,alpha,5.1,Beverton-Holt,6.7,3.72,9.82,1.005,31.372549019607856,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.7,0.11,340.6,10043.6
400,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.14,1.001,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.7,0.11,340.6,10043.6
400,Ricker,K,10000,Beverton-Holt,15425.95,1416.75,194868,1.009,54.25950000000001,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.07,16.15,1008.95,15425.95
400,Ricker,Smsy,1928.814402774944,Beverton-Holt,1008.95,43.57,31482.61,1.008,-47.690664350678574,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.07,16.15,1008.95,15425.95
400,Ricker,alpha,5.1,Beverton-Holt,5.07,0.31,9.71,1.012,-0.5882352941176345,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.07,16.15,1008.95,15425.95
400,Ricker,sigma,0.1,Beverton-Holt,16.15,12.35,22.16,1.011,16049.999999999996,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.07,16.15,1008.95,15425.95
400,Beverton-Holt,K,10000,Ricker,9619.81,9172.52,10166.52,1.001,-3.801900000000005,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3698.39,9619.81
400,Beverton-Holt,Smsy,724.2648536151773,Ricker,3698.39,3463.68,3985.83,1,410.64054558763115,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3698.39,9619.81
400,Beverton-Holt,alpha,5.1,Ricker,1.67,1.5,1.83,1.001,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3698.39,9619.81
400,Beverton-Holt,sigma,0.1,Ricker,0.19,0.15,0.24,1.001,90,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3698.39,9619.81
400,Ricker,K,10000,Ricker,9945.63,9845.54,10045.91,1.001,-0.543700000000008,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.55,9945.63
400,Ricker,Smsy,1928.814402774944,Ricker,1926.55,1921.56,1931.7,1.001,-0.11739868655513594,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.55,9945.63
400,Ricker,alpha,5.1,Ricker,5.08,5.02,5.14,1.001,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.55,9945.63
400,Ricker,sigma,0.1,Ricker,0.12,0.09,0.17,1.001,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.55,9945.63
401,Beverton-Holt,K,10000,Beverton-Holt,10045.8,9670.13,10449.21,1.004,0.45799999999999275,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.65,0.11,347.98,10045.8
401,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,347.98,72.94,1438.36,1.006,-51.95404025708919,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.65,0.11,347.98,10045.8
401,Beverton-Holt,alpha,5.1,Beverton-Holt,6.65,3.62,9.83,1.006,30.39215686274511,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.65,0.11,347.98,10045.8
401,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.14,1,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.65,0.11,347.98,10045.8
401,Ricker,K,10000,Beverton-Holt,14996.4,1435.5,163293.2,1.01,49.96399999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.1,16.19,1070.88,14996.4
401,Ricker,Smsy,1928.814402774944,Beverton-Holt,1070.88,33.06,24299.66,1.017,-44.47988368091051,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.1,16.19,1070.88,14996.4
401,Ricker,alpha,5.1,Beverton-Holt,5.1,0.34,9.81,1.028,0,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.1,16.19,1070.88,14996.4
401,Ricker,sigma,0.1,Beverton-Holt,16.19,12.44,22.15,1.011,16090,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.1,16.19,1070.88,14996.4
401,Beverton-Holt,K,10000,Ricker,9626.85,9168.76,10164.12,1,-3.7314999999999965,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.18,3702.49,9626.85
401,Beverton-Holt,Smsy,724.2648536151773,Ricker,3702.49,3462.89,3989.27,1,411.20663684272034,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.18,3702.49,9626.85
401,Beverton-Holt,alpha,5.1,Ricker,1.67,1.5,1.83,1.001,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.18,3702.49,9626.85
401,Beverton-Holt,sigma,0.1,Ricker,0.18,0.15,0.24,1.001,79.99999999999999,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.18,3702.49,9626.85
401,Ricker,K,10000,Ricker,9945.87,9839.07,10047.2,1,-0.541299999999992,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.54,9945.87
401,Ricker,Smsy,1928.814402774944,Ricker,1926.54,1921.45,1931.62,1,-0.11791713975548555,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.54,9945.87
401,Ricker,alpha,5.1,Ricker,5.08,5.01,5.14,1.001,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.54,9945.87
401,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1.001,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.54,9945.87
402,Beverton-Holt,K,10000,Beverton-Holt,10046.6,9676.81,10479.91,1.004,0.46600000000000363,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.62,0.11,352.39,10046.6
402,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,352.39,73.38,1430.27,1.004,-51.34514698027375,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.62,0.11,352.39,10046.6
402,Beverton-Holt,alpha,5.1,Beverton-Holt,6.62,3.65,9.82,1.004,29.803921568627466,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.62,0.11,352.39,10046.6
402,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.15,1.002,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.62,0.11,352.39,10046.6
402,Ricker,K,10000,Beverton-Holt,15599.7,1174.74,205839.72,1.012,55.997000000000014,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.94,16.22,1111.06,15599.7
402,Ricker,Smsy,1928.814402774944,Beverton-Holt,1111.06,42.14,31997.83,1.008,-42.396738721903894,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.94,16.22,1111.06,15599.7
402,Ricker,alpha,5.1,Beverton-Holt,4.94,0.26,9.72,1.006,-3.13725490196077,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.94,16.22,1111.06,15599.7
402,Ricker,sigma,0.1,Beverton-Holt,16.22,12.32,22.43,1.006,16119.999999999996,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.94,16.22,1111.06,15599.7
402,Beverton-Holt,K,10000,Ricker,9624.3,9180.69,10182.3,1,-3.7570000000000072,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.66,0.18,3704.3,9624.3
402,Beverton-Holt,Smsy,724.2648536151773,Ricker,3704.3,3468.26,3991.44,1.001,411.4565454211866,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.66,0.18,3704.3,9624.3
402,Beverton-Holt,alpha,5.1,Ricker,1.66,1.5,1.83,1.001,-67.45098039215685,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.66,0.18,3704.3,9624.3
402,Beverton-Holt,sigma,0.1,Ricker,0.18,0.15,0.24,1.002,79.99999999999999,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.66,0.18,3704.3,9624.3
402,Ricker,K,10000,Ricker,9947.03,9846.52,10050.2,1.001,-0.5296999999999934,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.58,9947.03
402,Ricker,Smsy,1928.814402774944,Ricker,1926.58,1921.35,1931.73,1.001,-0.11584332695408711,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.58,9947.03
402,Ricker,alpha,5.1,Ricker,5.08,5.02,5.14,1.001,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.58,9947.03
402,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1.001,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.58,9947.03
403,Beverton-Holt,K,10000,Beverton-Holt,10042.25,9658.42,10496.73,1.01,0.4225,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.72,0.11,338.2,10042.25
403,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,338.2,73.72,1453.75,1.011,-53.304375007033634,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.72,0.11,338.2,10042.25
403,Beverton-Holt,alpha,5.1,Beverton-Holt,6.72,3.61,9.81,1.01,31.764705882352942,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.72,0.11,338.2,10042.25
403,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.15,1.003,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.72,0.11,338.2,10042.25
403,Ricker,K,10000,Beverton-Holt,15862.5,1174.99,208140.55,1.007,58.625,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.06,16.01,1053.8,15862.5
403,Ricker,Smsy,1928.814402774944,Beverton-Holt,1053.8,37.55,34431.42,1.009,-45.36540174710846,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.06,16.01,1053.8,15862.5
403,Ricker,alpha,5.1,Beverton-Holt,5.06,0.28,9.7,1.005,-0.7843137254901968,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.06,16.01,1053.8,15862.5
403,Ricker,sigma,0.1,Beverton-Holt,16.01,12.34,22.04,1.003,15910.000000000002,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.06,16.01,1053.8,15862.5
403,Beverton-Holt,K,10000,Ricker,9625.78,9174.74,10188.7,1,-3.7421999999999933,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3701.27,9625.78
403,Beverton-Holt,Smsy,724.2648536151773,Ricker,3701.27,3462.37,4002.21,1.001,411.03819017657185,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3701.27,9625.78
403,Beverton-Holt,alpha,5.1,Ricker,1.67,1.5,1.83,1.001,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3701.27,9625.78
403,Beverton-Holt,sigma,0.1,Ricker,0.19,0.15,0.24,1.001,90,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3701.27,9625.78
403,Ricker,K,10000,Ricker,9946.07,9844.36,10047.6,1,-0.5393000000000029,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.53,9946.07
403,Ricker,Smsy,1928.814402774944,Ricker,1926.53,1921.59,1931.7,1.001,-0.11843559295583517,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.53,9946.07
403,Ricker,alpha,5.1,Ricker,5.08,5.02,5.14,1.001,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.53,9946.07
403,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1.001,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.53,9946.07
404,Beverton-Holt,K,10000,Beverton-Holt,10037.7,9686.85,10425.7,1.001,0.3770000000000073,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.61,0.11,353.81,10037.7
404,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,353.81,73.75,1335.02,1.002,-51.149086106559935,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.61,0.11,353.81,10037.7
404,Beverton-Holt,alpha,5.1,Beverton-Holt,6.61,3.78,9.8,1.002,29.607843137254914,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.61,0.11,353.81,10037.7
404,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.14,1.001,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.61,0.11,353.81,10037.7
404,Ricker,K,10000,Beverton-Holt,15046.35,1271.73,181429.17,1.008,50.4635,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.13,16.25,1065.01,15046.35
404,Ricker,Smsy,1928.814402774944,Beverton-Holt,1065.01,35.76,28563.9,1.004,-44.78421570951602,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.13,16.25,1065.01,15046.35
404,Ricker,alpha,5.1,Beverton-Holt,5.13,0.28,9.77,1.003,0.588235294117652,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.13,16.25,1065.01,15046.35
404,Ricker,sigma,0.1,Beverton-Holt,16.25,12.45,22.33,1.005,16149.999999999996,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.13,16.25,1065.01,15046.35
404,Beverton-Holt,K,10000,Ricker,9628.7,9176.88,10184.62,1,-3.7129999999999925,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3704.46,9628.7
404,Beverton-Holt,Smsy,724.2648536151773,Ricker,3704.46,3469.36,3994.31,1.001,411.4786367872388,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3704.46,9628.7
404,Beverton-Holt,alpha,5.1,Ricker,1.67,1.5,1.83,1.001,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3704.46,9628.7
404,Beverton-Holt,sigma,0.1,Ricker,0.19,0.15,0.24,1.001,90,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3704.46,9628.7
404,Ricker,K,10000,Ricker,9947.33,9843.59,10047,1,-0.5267000000000007,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.54,9947.33
404,Ricker,Smsy,1928.814402774944,Ricker,1926.54,1921.52,1931.52,1,-0.11791713975548555,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.54,9947.33
404,Ricker,alpha,5.1,Ricker,5.08,5.02,5.14,1.001,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.54,9947.33
404,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1.001,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.54,9947.33
405,Beverton-Holt,K,10000,Beverton-Holt,10048.1,9675.42,10467.5,1.004,0.48100000000000365,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.66,0.11,346.57,10048.1
405,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,346.57,73.48,1397.99,1.004,-52.14872042042474,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.66,0.11,346.57,10048.1
405,Beverton-Holt,alpha,5.1,Beverton-Holt,6.66,3.7,9.82,1.004,30.58823529411766,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.66,0.11,346.57,10048.1
405,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.14,1.002,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.66,0.11,346.57,10048.1
405,Ricker,K,10000,Beverton-Holt,16183.15,1280.59,210868.05,1.009,61.8315,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.07,16.15,1149.14,16183.15
405,Ricker,Smsy,1928.814402774944,Beverton-Holt,1149.14,36.91,30323.53,1.017,-40.42246893497078,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.07,16.15,1149.14,16183.15
405,Ricker,alpha,5.1,Beverton-Holt,5.07,0.27,9.72,1.013,-0.5882352941176345,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.07,16.15,1149.14,16183.15
405,Ricker,sigma,0.1,Beverton-Holt,16.15,12.63,21.75,1.015,16049.999999999996,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.07,16.15,1149.14,16183.15
405,Beverton-Holt,K,10000,Ricker,9618.79,9162,10169.54,1,-3.812099999999991,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3699.14,9618.79
405,Beverton-Holt,Smsy,724.2648536151773,Ricker,3699.14,3453.94,3989.37,1.001,410.74409886600114,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3699.14,9618.79
405,Beverton-Holt,alpha,5.1,Ricker,1.67,1.51,1.84,1.001,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3699.14,9618.79
405,Beverton-Holt,sigma,0.1,Ricker,0.19,0.15,0.24,1.001,90,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3699.14,9618.79
405,Ricker,K,10000,Ricker,9947.79,9842.02,10050.3,1,-0.5220999999999912,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.54,9947.79
405,Ricker,Smsy,1928.814402774944,Ricker,1926.54,1921.51,1931.7,1.001,-0.11791713975548555,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.54,9947.79
405,Ricker,alpha,5.1,Ricker,5.08,5.02,5.14,1.001,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.54,9947.79
405,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1.001,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.54,9947.79
406,Beverton-Holt,K,10000,Beverton-Holt,10038.4,9678.23,10436.21,1.004,0.38399999999999634,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.64,0.11,349,10038.4
406,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,349,73.13,1388.05,1.004,-51.81320779850603,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.64,0.11,349,10038.4
406,Beverton-Holt,alpha,5.1,Beverton-Holt,6.64,3.69,9.82,1.003,30.196078431372552,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.64,0.11,349,10038.4
406,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.14,1.002,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.64,0.11,349,10038.4
406,Ricker,K,10000,Beverton-Holt,15234.85,1179.56,172133.9,1.003,52.34850000000001,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.23,16.03,997.15,15234.85
406,Ricker,Smsy,1928.814402774944,Beverton-Holt,997.15,39.16,27122.73,1.007,-48.30243912709167,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.23,16.03,997.15,15234.85
406,Ricker,alpha,5.1,Beverton-Holt,5.23,0.28,9.71,1.02,2.5490196078431526,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.23,16.03,997.15,15234.85
406,Ricker,sigma,0.1,Beverton-Holt,16.03,12.16,22.23,1.008,15930.000000000002,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.23,16.03,997.15,15234.85
406,Beverton-Holt,K,10000,Ricker,9624.56,9176.96,10171.81,1.001,-3.7544000000000053,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3702.65,9624.56
406,Beverton-Holt,Smsy,724.2648536151773,Ricker,3702.65,3468.01,3992.14,1.001,411.2287282087727,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3702.65,9624.56
406,Beverton-Holt,alpha,5.1,Ricker,1.67,1.5,1.83,1.001,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3702.65,9624.56
406,Beverton-Holt,sigma,0.1,Ricker,0.19,0.15,0.24,1.001,90,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3702.65,9624.56
406,Ricker,K,10000,Ricker,9945.88,9839.07,10047.1,1,-0.541200000000008,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.55,9945.88
406,Ricker,Smsy,1928.814402774944,Ricker,1926.55,1921.35,1931.62,1,-0.11739868655513594,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.55,9945.88
406,Ricker,alpha,5.1,Ricker,5.08,5.01,5.14,1,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.55,9945.88
406,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1.001,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.55,9945.88
407,Beverton-Holt,K,10000,Beverton-Holt,10037.2,9675.99,10450.1,1.001,0.37200000000000727,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.8,0.11,324.18,10037.2
407,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,324.18,72.59,1352.04,1.002,-55.24013095736299,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.8,0.11,324.18,10037.2
407,Beverton-Holt,alpha,5.1,Beverton-Holt,6.8,3.75,9.84,1.002,33.33333333333334,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.8,0.11,324.18,10037.2
407,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.14,1.001,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.8,0.11,324.18,10037.2
407,Ricker,K,10000,Beverton-Holt,15024.85,1173.85,208626.25,1.006,50.24850000000001,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.86,16.04,1106.46,15024.85
407,Ricker,Smsy,1928.814402774944,Beverton-Holt,1106.46,35.84,30369.06,1.006,-42.63522719406493,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.86,16.04,1106.46,15024.85
407,Ricker,alpha,5.1,Beverton-Holt,4.86,0.28,9.71,1.002,-4.705882352941163,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.86,16.04,1106.46,15024.85
407,Ricker,sigma,0.1,Beverton-Holt,16.04,12.37,21.93,1.003,15940,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.86,16.04,1106.46,15024.85
407,Beverton-Holt,K,10000,Ricker,9631.77,9169.65,10190.04,1,-3.6822999999999957,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3704.9,9631.77
407,Beverton-Holt,Smsy,724.2648536151773,Ricker,3704.9,3468.05,4002.64,1.001,411.5393880438826,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3704.9,9631.77
407,Beverton-Holt,alpha,5.1,Ricker,1.67,1.5,1.83,1.002,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3704.9,9631.77
407,Beverton-Holt,sigma,0.1,Ricker,0.19,0.15,0.24,1,90,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3704.9,9631.77
407,Ricker,K,10000,Ricker,9946.14,9845.48,10049.6,1.001,-0.5386000000000059,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.57,9946.14
407,Ricker,Smsy,1928.814402774944,Ricker,1926.57,1921.33,1931.51,1.001,-0.11636178015443673,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.57,9946.14
407,Ricker,alpha,5.1,Ricker,5.08,5.02,5.14,1.001,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.57,9946.14
407,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.57,9946.14
408,Beverton-Holt,K,10000,Beverton-Holt,10061.3,9681.81,10762.9,1.094,0.6129999999999928,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.4,0.11,392.73,10061.3
408,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,392.73,74.35,1759.13,1.096,-45.775361314347485,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.4,0.11,392.73,10061.3
408,Beverton-Holt,alpha,5.1,Beverton-Holt,6.4,3.26,9.79,1.091,25.490196078431385,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.4,0.11,392.73,10061.3
