simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,alpha,sigma,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
604,Ricker,Smsy,2568.6767045605684,Beverton-Holt,329.18,62.62,2022.72,1.001,-87.18484115126066,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.58,0.98,329.18,9150.22
604,Ricker,alpha,2.654113581970063,Beverton-Holt,6.58,2.67,9.83,1,147.91704638035415,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.58,0.98,329.18,9150.22
604,Ricker,sigma,0.5564320319053105,Beverton-Holt,0.98,0.76,1.32,1.001,76.12213959795346,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.58,0.98,329.18,9150.22
604,Ricker,K,8141,Ricker,8553.2,8097.62,9051.54,1,5.06326004176392,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.73,0.37,2655.05,8553.2
604,Ricker,Smsy,2568.6767045605684,Ricker,2655.05,2484.47,2860.51,1.001,3.362560001656882,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.73,0.37,2655.05,8553.2
604,Ricker,alpha,2.654113581970063,Ricker,2.73,2.44,3.02,1.001,2.859200093976723,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.73,0.37,2655.05,8553.2
604,Ricker,sigma,0.5564320319053105,Ricker,0.37,0.29,0.51,1,-33.50490647832369,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.73,0.37,2655.05,8553.2
605,Beverton-Holt,K,8141,Beverton-Holt,7706.94,6547.94,9118.33,1.001,-5.331777422921022,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,6.73,0.56,254.85,7706.94
605,Beverton-Holt,Smsy,1706.7331597739187,Beverton-Holt,254.85,55.07,1427.05,1.003,-85.06796457662084,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,6.73,0.56,254.85,7706.94
605,Beverton-Holt,alpha,2.654113581970063,Beverton-Holt,6.73,3.1,9.84,1.003,153.5686507811221,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,6.73,0.56,254.85,7706.94
605,Beverton-Holt,sigma,0.5564320319053105,Beverton-Holt,0.56,0.46,0.7,1.001,0.6412226274019899,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,6.73,0.56,254.85,7706.94
605,Beverton-Holt,K,8141,Ricker,8989.31,7788.03,10645.15,1.001,10.420218646357934,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.49,0.67,3563.69,8989.31
605,Beverton-Holt,Smsy,1706.7331597739187,Ricker,3563.69,3091.17,4289.48,1,108.80182585027303,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.49,0.67,3563.69,8989.31
605,Beverton-Holt,alpha,2.654113581970063,Ricker,1.49,1.15,1.84,1.002,-43.860729619038345,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.49,0.67,3563.69,8989.31
605,Beverton-Holt,sigma,0.5564320319053105,Ricker,0.67,0.55,0.84,1.001,20.410034214927375,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.49,0.67,3563.69,8989.31
606,Ricker,K,8141,Beverton-Holt,7634.62,5456.67,10823.21,1.001,-6.220120378331902,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.59,0.9,274.37,7634.62
606,Ricker,Smsy,2568.6767045605684,Beverton-Holt,274.37,53.34,1750.07,1,-89.31862466331911,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.59,0.9,274.37,7634.62
606,Ricker,alpha,2.654113581970063,Beverton-Holt,6.59,2.6,9.82,1,148.29382000707201,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.59,0.9,274.37,7634.62
606,Ricker,sigma,0.5564320319053105,Beverton-Holt,0.9,0.7,1.2,1,61.744822079753185,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.59,0.9,274.37,7634.62
606,Ricker,K,8141,Ricker,7923.01,7382.61,8502.93,1,-2.677680874585429,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.37,0.43,2652.39,7923.01
606,Ricker,Smsy,2568.6767045605684,Ricker,2652.39,2464.87,2868.62,1,3.2590047354267018,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.37,0.43,2652.39,7923.01
606,Ricker,alpha,2.654113581970063,Ricker,2.37,2.07,2.67,1.001,-10.704650467866356,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.37,0.43,2652.39,7923.01
606,Ricker,sigma,0.5564320319053105,Ricker,0.43,0.34,0.59,1.001,-22.721918339673483,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.37,0.43,2652.39,7923.01
607,Beverton-Holt,K,8141,Beverton-Holt,7179.63,5938.84,9180.42,1.001,-11.808991524382753,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,3.44,0.53,1063.74,7179.63
607,Beverton-Holt,Smsy,1706.7331597739187,Beverton-Holt,1063.74,59.38,2800.21,1.003,-37.67391264953758,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,3.44,0.53,1063.74,7179.63
607,Beverton-Holt,alpha,2.654113581970063,Beverton-Holt,3.44,1.4,9.5,1.002,29.610127590945027,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,3.44,0.53,1063.74,7179.63
607,Beverton-Holt,sigma,0.5564320319053105,Beverton-Holt,0.53,0.43,0.68,1.001,-4.750271441923121,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,3.44,0.53,1063.74,7179.63
607,Beverton-Holt,K,8141,Ricker,8419.4,6883.21,11107.94,1.001,3.4197273062277316,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.07,0.57,3578.45,8419.4
607,Beverton-Holt,Smsy,1706.7331597739187,Ricker,3578.45,2942.34,4861.98,1.001,109.66663590657703,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.07,0.57,3578.45,8419.4
607,Beverton-Holt,alpha,2.654113581970063,Ricker,1.07,0.68,1.46,1.002,-59.6852219411886,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.07,0.57,3578.45,8419.4
607,Beverton-Holt,sigma,0.5564320319053105,Ricker,0.57,0.46,0.74,1,2.438387317177007,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.07,0.57,3578.45,8419.4
608,Ricker,K,8141,Beverton-Holt,7433.18,4913.33,11273.61,1,-8.694509274044954,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.56,1.26,268,7433.18
608,Ricker,Smsy,2568.6767045605684,Beverton-Holt,268,50.08,1804.54,1,-89.56661227455452,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.56,1.26,268,7433.18
608,Ricker,alpha,2.654113581970063,Beverton-Holt,6.56,2.4,9.81,1.001,147.16349912691842,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.56,1.26,268,7433.18
608,Ricker,sigma,0.5564320319053105,Beverton-Holt,1.26,1.02,1.62,1.001,126.44275091165446,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.56,1.26,268,7433.18
608,Ricker,K,8141,Ricker,8185.24,7647.68,8715.91,1.001,0.543422184006876,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.47,0.49,2679.75,8185.24
608,Ricker,Smsy,2568.6767045605684,Ricker,2679.75,2527.2,2857.1,1,4.324144616651291,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.47,0.49,2679.75,8185.24
608,Ricker,alpha,2.654113581970063,Ricker,2.47,2.2,2.74,1.002,-6.93691420068772,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.47,0.49,2679.75,8185.24
608,Ricker,sigma,0.5564320319053105,Ricker,0.49,0.4,0.63,1.001,-11.93893020102327,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.47,0.49,2679.75,8185.24
609,Beverton-Holt,K,8141,Beverton-Holt,7225.81,6148.41,8605.8,1.006,-11.241739344060921,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,5.02,0.49,537.42,7225.81
609,Beverton-Holt,Smsy,1706.7331597739187,Beverton-Holt,537.42,55.32,2202.3,1.012,-68.51177368164636,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,5.02,0.49,537.42,7225.81
