simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,alpha,sigma,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
51,Ricker,sigma,0.9585661548745862,Beverton-Holt,0.99,0.81,1.25,1.001,3.279256727933029,1.6816442848214095,0.9585661548745862,3710.0918295624183,9669,6.58,0.99,258.5,7290.04
51,Ricker,K,9669,Ricker,8756.14,7586.27,9934.11,NA,-9.441100424035584,1.6816442848214095,0.9585661548745862,3710.0918295624183,9669,1.86,0.79,3235.71,8756.14
51,Ricker,Smsy,3710.0918295624183,Ricker,3235.71,2905.46,3668.39,1,-12.786255741232383,1.6816442848214095,0.9585661548745862,3710.0918295624183,9669,1.86,0.79,3235.71,8756.14
51,Ricker,alpha,1.6816442848214095,Ricker,1.86,1.45,2.28,1.003,10.606031060696763,1.6816442848214095,0.9585661548745862,3710.0918295624183,9669,1.86,0.79,3235.71,8756.14
51,Ricker,sigma,0.9585661548745862,Ricker,0.79,0.64,1.01,1.002,-17.585239580740307,1.6816442848214095,0.9585661548745862,3710.0918295624183,9669,1.86,0.79,3235.71,8756.14
52,Beverton-Holt,K,8154,Beverton-Holt,7130.54,5921.97,8642.1,1.001,-12.551631101299975,2.564236130645679,0.7355470285115138,1770.9664258286884,8154,6.15,0.58,313.15,7130.54
52,Beverton-Holt,Smsy,1770.9664258286884,Beverton-Holt,313.15,52.15,1848.09,1.004,-82.31756427265594,2.564236130645679,0.7355470285115138,1770.9664258286884,8154,6.15,0.58,313.15,7130.54
52,Beverton-Holt,alpha,2.564236130645679,Beverton-Holt,6.15,2.2,9.8,1.004,139.83750663599847,2.564236130645679,0.7355470285115138,1770.9664258286884,8154,6.15,0.58,313.15,7130.54
52,Beverton-Holt,sigma,0.7355470285115138,Beverton-Holt,0.58,0.47,0.75,1,-21.14712213932613,2.564236130645679,0.7355470285115138,1770.9664258286884,8154,6.15,0.58,313.15,7130.54
52,Beverton-Holt,K,8154,Ricker,8528.13,6907.73,10913.53,NA,4.588300220750542,2.564236130645679,0.7355470285115138,1770.9664258286884,8154,1.08,0.66,3629.38,8528.13
52,Beverton-Holt,Smsy,1770.9664258286884,Ricker,3629.38,2994.68,4696.8,1.003,104.93782078910412,2.564236130645679,0.7355470285115138,1770.9664258286884,8154,1.08,0.66,3629.38,8528.13
52,Beverton-Holt,alpha,2.564236130645679,Ricker,1.08,0.71,1.44,1.002,-57.88219395660515,2.564236130645679,0.7355470285115138,1770.9664258286884,8154,1.08,0.66,3629.38,8528.13
52,Beverton-Holt,sigma,0.7355470285115138,Ricker,0.66,0.53,0.86,1.003,-10.270863124060758,2.564236130645679,0.7355470285115138,1770.9664258286884,8154,1.08,0.66,3629.38,8528.13
53,Beverton-Holt,K,9564,Beverton-Holt,9016.32,6896.61,13305.69,1.007,-5.726474278544545,2.0658754877155054,0.8788056632590051,2510.6930561850327,9564,3.95,0.81,1062.32,9016.32
53,Beverton-Holt,Smsy,2510.6930561850327,Beverton-Holt,1062.32,68.77,4129.21,1.007,-57.688177079910275,2.0658754877155054,0.8788056632590051,2510.6930561850327,9564,3.95,0.81,1062.32,9016.32
53,Beverton-Holt,alpha,2.0658754877155054,Beverton-Holt,3.95,1.24,9.65,1.006,91.20222992567692,2.0658754877155054,0.8788056632590051,2510.6930561850327,9564,3.95,0.81,1062.32,9016.32
53,Beverton-Holt,sigma,0.8788056632590051,Beverton-Holt,0.81,0.66,1.03,1.005,-7.829451508521558,2.0658754877155054,0.8788056632590051,2510.6930561850327,9564,3.95,0.81,1062.32,9016.32
53,Beverton-Holt,K,9564,Ricker,13689.68,9989.99,19153.53,NA,43.137599330823925,2.0658754877155054,0.8788056632590051,2510.6930561850327,9564,0.96,0.85,5930.7,13689.68
53,Beverton-Holt,Smsy,2510.6930561850327,Ricker,5930.7,4448.3,8286.23,1,136.2176445818361,2.0658754877155054,0.8788056632590051,2510.6930561850327,9564,0.96,0.85,5930.7,13689.68
53,Beverton-Holt,alpha,2.0658754877155054,Ricker,0.96,0.62,1.33,1.001,-53.53059728388612,2.0658754877155054,0.8788056632590051,2510.6930561850327,9564,0.96,0.85,5930.7,13689.68
53,Beverton-Holt,sigma,0.8788056632590051,Ricker,0.85,0.7,1.08,1.002,-3.2778194842510264,2.0658754877155054,0.8788056632590051,2510.6930561850327,9564,0.96,0.85,5930.7,13689.68
54,Beverton-Holt,K,9579,Beverton-Holt,15100.15,1510.2,174411.17,1.021,57.638062428228416,0.6417008029566286,0.9447752965239865,4027.6678811072416,9579,0.31,1.21,6804.54,15100.15
54,Beverton-Holt,Smsy,4027.6678811072416,Beverton-Holt,6804.54,753.27,81749.7,1.021,68.94491305795977,0.6417008029566286,0.9447752965239865,4027.6678811072416,9579,0.31,1.21,6804.54,15100.15
54,Beverton-Holt,alpha,0.6417008029566286,Beverton-Holt,0.31,0.02,0.89,1.01,-51.69088170504403,0.6417008029566286,0.9447752965239865,4027.6678811072416,9579,0.31,1.21,6804.54,15100.15
54,Beverton-Holt,sigma,0.9447752965239865,Beverton-Holt,1.21,0.96,1.55,1.008,28.07278137476997,0.6417008029566286,0.9447752965239865,4027.6678811072416,9579,0.31,1.21,6804.54,15100.15
54,Beverton-Holt,K,9579,Ricker,14839.3,1823.27,65323.17,NA,54.91491804990081,0.6417008029566286,0.9447752965239865,4027.6678811072416,9579,0.32,1.2,7035.25,14839.3
54,Beverton-Holt,Smsy,4027.6678811072416,Ricker,7035.25,905.67,31249.78,1.004,74.67304176197237,0.6417008029566286,0.9447752965239865,4027.6678811072416,9579,0.32,1.2,7035.25,14839.3
54,Beverton-Holt,alpha,0.6417008029566286,Ricker,0.32,0.03,0.74,1.006,-50.13252305036803,0.6417008029566286,0.9447752965239865,4027.6678811072416,9579,0.32,1.2,7035.25,14839.3
54,Beverton-Holt,sigma,0.9447752965239865,Ricker,1.2,0.97,1.59,1.009,27.01432863613551,0.6417008029566286,0.9447752965239865,4027.6678811072416,9579,0.32,1.2,7035.25,14839.3
55,Beverton-Holt,K,8072,Beverton-Holt,4823.98,3061.36,12361.92,1.037,-40.23810703666998,0.39955579072445246,0.6627840651528814,3634.1837334030174,8072,0.79,0.68,1919.05,4823.98
55,Beverton-Holt,Smsy,3634.1837334030174,Beverton-Holt,1919.05,1096.13,5448.45,1.04,-47.19446949362082,0.39955579072445246,0.6627840651528814,3634.1837334030174,8072,0.79,0.68,1919.05,4823.98
55,Beverton-Holt,alpha,0.39955579072445246,Beverton-Holt,0.79,0.32,1.61,1.033,97.71957216978778,0.39955579072445246,0.6627840651528814,3634.1837334030174,8072,0.79,0.68,1919.05,4823.98
55,Beverton-Holt,sigma,0.6627840651528814,Beverton-Holt,0.68,0.55,0.87,1.011,2.5975179175660443,0.39955579072445246,0.6627840651528814,3634.1837334030174,8072,0.79,0.68,1919.05,4823.98
55,Beverton-Holt,K,8072,Ricker,4959.64,3423.05,9214.81,NA,-38.55748265609514,0.39955579072445246,0.6627840651528814,3634.1837334030174,8072,0.68,0.67,2242.12,4959.64
55,Beverton-Holt,Smsy,3634.1837334030174,Ricker,2242.12,1570.4,4299.28,1.003,-38.30471532322614,0.39955579072445246,0.6627840651528814,3634.1837334030174,8072,0.68,0.67,2242.12,4959.64
55,Beverton-Holt,alpha,0.39955579072445246,Ricker,0.68,0.35,1.02,1.009,70.18899882969075,0.39955579072445246,0.6627840651528814,3634.1837334030174,8072,0.68,0.67,2242.12,4959.64
55,Beverton-Holt,sigma,0.6627840651528814,Ricker,0.67,0.55,0.85,1.004,1.0887308893665422,0.39955579072445246,0.6627840651528814,3634.1837334030174,8072,0.68,0.67,2242.12,4959.64
56,Ricker,K,9500,Beverton-Holt,5985.27,3688.72,10291.04,1.001,-36.99715789473684,2.789741441172243,0.5786155516527228,2913.1620556989023,9500,6.28,1.29,247.04,5985.27
56,Ricker,Smsy,2913.1620556989023,Beverton-Holt,247.04,39.94,1611.94,1.001,-91.51986757768158,2.789741441172243,0.5786155516527228,2913.1620556989023,9500,6.28,1.29,247.04,5985.27
56,Ricker,alpha,2.789741441172243,Beverton-Holt,6.28,2.35,9.82,1.002,125.11046749053412,2.789741441172243,0.5786155516527228,2913.1620556989023,9500,6.28,1.29,247.04,5985.27
56,Ricker,sigma,0.5786155516527228,Beverton-Holt,1.29,0.99,1.75,1,122.94596063229224,2.789741441172243,0.5786155516527228,2913.1620556989023,9500,6.28,1.29,247.04,5985.27
56,Ricker,K,9500,Ricker,8934.52,8170.8,9718.98,NA,-5.952421052631574,2.789741441172243,0.5786155516527228,2913.1620556989023,9500,2.44,0.54,2942.8,8934.52
56,Ricker,Smsy,2913.1620556989023,Ricker,2942.8,2748.64,3165.52,1,1.017380555370008,2.789741441172243,0.5786155516527228,2913.1620556989023,9500,2.44,0.54,2942.8,8934.52
56,Ricker,alpha,2.789741441172243,Ricker,2.44,2.12,2.76,1.002,-12.53669734444216,2.789741441172243,0.5786155516527228,2913.1620556989023,9500,2.44,0.54,2942.8,8934.52
56,Ricker,sigma,0.5786155516527228,Ricker,0.54,0.41,0.73,1.001,-6.6737839213660335,2.789741441172243,0.5786155516527228,2913.1620556989023,9500,2.44,0.54,2942.8,8934.52
57,Beverton-Holt,K,9092,Beverton-Holt,8240,6297.64,10825.03,1,-9.370875494940607,2.731052946724259,0.5649512539251182,1848.7997707634433,9092,6.29,0.68,338.62,8240
57,Beverton-Holt,Smsy,1848.7997707634433,Beverton-Holt,338.62,56.33,2173.19,1.002,-81.6843335143767,2.731052946724259,0.5649512539251182,1848.7997707634433,9092,6.29,0.68,338.62,8240
57,Beverton-Holt,alpha,2.731052946724259,Beverton-Holt,6.29,2.34,9.85,1.001,130.3140994591296,2.731052946724259,0.5649512539251182,1848.7997707634433,9092,6.29,0.68,338.62,8240
57,Beverton-Holt,sigma,0.5649512539251182,Beverton-Holt,0.68,0.53,0.92,1.001,20.364366885736835,2.731052946724259,0.5649512539251182,1848.7997707634433,9092,6.29,0.68,338.62,8240
57,Beverton-Holt,K,9092,Ricker,9844.11,7567.01,14117.24,NA,8.272217333919937,2.731052946724259,0.5649512539251182,1848.7997707634433,9092,1.41,0.8,3929.37,9844.11
57,Beverton-Holt,Smsy,1848.7997707634433,Ricker,3929.37,3074.17,5922.37,1.001,112.53626607587724,2.731052946724259,0.5649512539251182,1848.7997707634433,9092,1.41,0.8,3929.37,9844.11
57,Beverton-Holt,alpha,2.731052946724259,Ricker,1.41,0.87,1.96,1.003,-48.37156117052898,2.731052946724259,0.5649512539251182,1848.7997707634433,9092,1.41,0.8,3929.37,9844.11
57,Beverton-Holt,sigma,0.5649512539251182,Ricker,0.8,0.62,1.07,1,41.60513751263157,2.731052946724259,0.5649512539251182,1848.7997707634433,9092,1.41,0.8,3929.37,9844.11
58,Ricker,K,9925,Beverton-Holt,4839.5,1688.67,16475.07,1.007,-51.23929471032746,1.0004212924900262,1.7060177946491455,4295.806128970886,9925,3.84,2.88,594.69,4839.5
58,Ricker,Smsy,4295.806128970886,Beverton-Holt,594.69,31.1,3790.85,1.009,-86.15649817180028,1.0004212924900262,1.7060177946491455,4295.806128970886,9925,3.84,2.88,594.69,4839.5
58,Ricker,alpha,1.0004212924900262,Beverton-Holt,3.84,0.55,9.64,1.002,283.83829181027585,1.0004212924900262,1.7060177946491455,4295.806128970886,9925,3.84,2.88,594.69,4839.5
58,Ricker,sigma,1.7060177946491455,Beverton-Holt,2.88,2.27,3.83,1.002,68.81418289029583,1.0004212924900262,1.7060177946491455,4295.806128970886,9925,3.84,2.88,594.69,4839.5
58,Ricker,K,9925,Ricker,14645.37,7362.32,21249.67,NA,47.56040302267003,1.0004212924900262,1.7060177946491455,4295.806128970886,9925,1.4,1.85,5904.21,14645.37
58,Ricker,Smsy,4295.806128970886,Ricker,5904.21,3344.76,7608.87,1.001,37.44125835153616,1.0004212924900262,1.7060177946491455,4295.806128970886,9925,1.4,1.85,5904.21,14645.37
58,Ricker,alpha,1.0004212924900262,Ricker,1.4,0.63,2.17,1.001,39.94104388916306,1.0004212924900262,1.7060177946491455,4295.806128970886,9925,1.4,1.85,5904.21,14645.37
58,Ricker,sigma,1.7060177946491455,Ricker,1.85,1.48,2.42,1.001,8.439666092724757,1.0004212924900262,1.7060177946491455,4295.806128970886,9925,1.4,1.85,5904.21,14645.37
59,Ricker,K,9084,Beverton-Holt,8979.95,7283.35,11121.35,1.001,-1.1454205195948841,1.8952058426516682,0.30327801871484183,3345.480425492176,9084,5.63,0.51,503.46,8979.95
59,Ricker,Smsy,3345.480425492176,Beverton-Holt,503.46,67.14,2179.17,1.003,-84.95104033000185,1.8952058426516682,0.30327801871484183,3345.480425492176,9084,5.63,0.51,503.46,8979.95
59,Ricker,alpha,1.8952058426516682,Beverton-Holt,5.63,2.49,9.74,1.002,197.06535687557886,1.8952058426516682,0.30327801871484183,3345.480425492176,9084,5.63,0.51,503.46,8979.95
59,Ricker,sigma,0.30327801871484183,Beverton-Holt,0.51,0.39,0.68,1.002,68.16253355952223,1.8952058426516682,0.30327801871484183,3345.480425492176,9084,5.63,0.51,503.46,8979.95
59,Ricker,K,9084,Ricker,9367.01,8791.65,10015.25,NA,3.115477763099958,1.8952058426516682,0.30327801871484183,3345.480425492176,9084,1.88,0.28,3455.26,9367.01
59,Ricker,Smsy,3345.480425492176,Ricker,3455.26,3225.77,3725.74,1,3.281429288042354,1.8952058426516682,0.30327801871484183,3345.480425492176,9084,1.88,0.28,3455.26,9367.01
59,Ricker,alpha,1.8952058426516682,Ricker,1.88,1.69,2.08,1.002,-0.8023319847090157,1.8952058426516682,0.30327801871484183,3345.480425492176,9084,1.88,0.28,3455.26,9367.01
59,Ricker,sigma,0.30327801871484183,Ricker,0.28,0.22,0.38,1.001,-7.67547177124269,1.8952058426516682,0.30327801871484183,3345.480425492176,9084,1.88,0.28,3455.26,9367.01
60,Beverton-Holt,K,8508,Beverton-Holt,10080.54,6037.75,27679.23,1.013,18.483074753173494,1.678851294045647,0.8397359680560675,2566.4872329638015,8508,1.35,0.9,3326.81,10080.54
60,Beverton-Holt,Smsy,2566.4872329638015,Beverton-Holt,3326.81,137.06,11669.61,1.022,29.62503601306332,1.678851294045647,0.8397359680560675,2566.4872329638015,8508,1.35,0.9,3326.81,10080.54
60,Beverton-Holt,alpha,1.678851294045647,Beverton-Holt,1.35,0.46,7.92,1.053,-19.5878750674332,1.678851294045647,0.8397359680560675,2566.4872329638015,8508,1.35,0.9,3326.81,10080.54
60,Beverton-Holt,sigma,0.8397359680560675,Beverton-Holt,0.9,0.7,1.2,1.003,7.176545275706086,1.678851294045647,0.8397359680560675,2566.4872329638015,8508,1.35,0.9,3326.81,10080.54
60,Beverton-Holt,K,8508,Ricker,12605.88,7606.74,32328.01,NA,48.165021156558524,1.678851294045647,0.8397359680560675,2566.4872329638015,8508,0.82,0.91,5551.34,12605.88
60,Beverton-Holt,Smsy,2566.4872329638015,Ricker,5551.34,3430.85,14782.98,1.018,116.30109547006259,1.678851294045647,0.8397359680560675,2566.4872329638015,8508,0.82,0.91,5551.34,12605.88
60,Beverton-Holt,alpha,1.678851294045647,Ricker,0.82,0.35,1.38,1.013,-51.15707967058906,1.678851294045647,0.8397359680560675,2566.4872329638015,8508,0.82,0.91,5551.34,12605.88
60,Beverton-Holt,sigma,0.8397359680560675,Ricker,0.91,0.72,1.23,1.007,8.367395778769488,1.678851294045647,0.8397359680560675,2566.4872329638015,8508,0.82,0.91,5551.34,12605.88
61,Ricker,K,8057,Beverton-Holt,3378.02,330.55,14093.59,1.007,-58.07347648007943,0.24627302794054184,1.0445385779556846,3901.9867065838216,8057,0.28,0.93,1530.75,3378.02
61,Ricker,Smsy,3901.9867065838216,Beverton-Holt,1530.75,164.33,6507.46,1.008,-60.769984238614505,0.24627302794054184,1.0445385779556846,3901.9867065838216,8057,0.28,0.93,1530.75,3378.02
61,Ricker,alpha,0.24627302794054184,Beverton-Holt,0.28,0.02,0.88,1.003,13.694951632137705,0.24627302794054184,1.0445385779556846,3901.9867065838216,8057,0.28,0.93,1530.75,3378.02
61,Ricker,sigma,1.0445385779556846,Beverton-Holt,0.93,0.72,1.24,1.003,-10.965471297369733,0.24627302794054184,1.0445385779556846,3901.9867065838216,8057,0.28,0.93,1530.75,3378.02
61,Ricker,K,8057,Ricker,3889.61,547.44,10343.15,NA,-51.723842621323065,0.24627302794054184,1.0445385779556846,3901.9867065838216,8057,0.28,0.92,1858.78,3889.61
61,Ricker,Smsy,3901.9867065838216,Ricker,1858.78,272.21,4967,1.003,-52.363241092962184,0.24627302794054184,1.0445385779556846,3901.9867065838216,8057,0.28,0.92,1858.78,3889.61
61,Ricker,alpha,0.24627302794054184,Ricker,0.28,0.03,0.71,1.004,13.694951632137705,0.24627302794054184,1.0445385779556846,3901.9867065838216,8057,0.28,0.92,1858.78,3889.61
61,Ricker,sigma,1.0445385779556846,Ricker,0.92,0.72,1.22,1.004,-11.92283182105393,0.24627302794054184,1.0445385779556846,3901.9867065838216,8057,0.28,0.92,1858.78,3889.61
62,Beverton-Holt,K,9940,Beverton-Holt,13694.58,4811.42,74520.02,1.016,37.77243460764588,1.7468285880594026,1.0725023850709245,2927.770892883809,9940,0.61,0.99,5573.47,13694.58
62,Beverton-Holt,Smsy,2927.770892883809,Beverton-Holt,5573.47,1997.16,33503.73,1.018,90.3656469004041,1.7468285880594026,1.0725023850709245,2927.770892883809,9940,0.61,0.99,5573.47,13694.58
62,Beverton-Holt,alpha,1.7468285880594026,Beverton-Holt,0.61,0.09,1.94,1.024,-65.07957310925023,1.7468285880594026,1.0725023850709245,2927.770892883809,9940,0.61,0.99,5573.47,13694.58
62,Beverton-Holt,sigma,1.0725023850709245,Beverton-Holt,0.99,0.79,1.27,1.013,-7.692512969606931,1.7468285880594026,1.0725023850709245,2927.770892883809,9940,0.61,0.99,5573.47,13694.58
62,Beverton-Holt,K,9940,Ricker,14654.84,4958.61,36313.75,NA,47.432997987927564,1.7468285880594026,1.0725023850709245,2927.770892883809,9940,0.54,1,6715.43,14654.84
62,Beverton-Holt,Smsy,2927.770892883809,Ricker,6715.43,2436.24,16747.71,1.003,129.370064997996,1.7468285880594026,1.0725023850709245,2927.770892883809,9940,0.54,1,6715.43,14654.84
62,Beverton-Holt,alpha,1.7468285880594026,Ricker,0.54,0.12,1.02,1.012,-69.08683521146743,1.7468285880594026,1.0725023850709245,2927.770892883809,9940,0.54,1,6715.43,14654.84
62,Beverton-Holt,sigma,1.0725023850709245,Ricker,1,0.8,1.28,1.002,-6.760114110714072,1.7468285880594026,1.0725023850709245,2927.770892883809,9940,0.54,1,6715.43,14654.84
63,Beverton-Holt,K,9414,Beverton-Holt,9545.85,8250.94,11114.29,1.002,1.4005736137667342,2.462154832573008,0.3054499861823655,2127.497238881012,9414,2.71,0.3,1954.07,9545.85
63,Beverton-Holt,Smsy,2127.497238881012,Beverton-Holt,1954.07,101.55,2964.2,1.003,-8.151702183746599,2.462154832573008,0.3054499861823655,2127.497238881012,9414,2.71,0.3,1954.07,9545.85
63,Beverton-Holt,alpha,2.462154832573008,Beverton-Holt,2.71,1.9,8.91,1.005,10.066189345533088,2.462154832573008,0.3054499861823655,2127.497238881012,9414,2.71,0.3,1954.07,9545.85
63,Beverton-Holt,sigma,0.3054499861823655,Beverton-Holt,0.3,0.23,0.42,1.001,-1.7842482988726265,2.462154832573008,0.3054499861823655,2127.497238881012,9414,2.71,0.3,1954.07,9545.85
63,Beverton-Holt,K,9414,Ricker,9905.06,8913.24,11230.32,NA,5.216273635011679,2.462154832573008,0.3054499861823655,2127.497238881012,9414,1.45,0.34,3955.63,9905.06
63,Beverton-Holt,Smsy,2127.497238881012,Ricker,3955.63,3518.62,4575.46,1.001,85.92879594431442,2.462154832573008,0.3054499861823655,2127.497238881012,9414,1.45,0.34,3955.63,9905.06
63,Beverton-Holt,alpha,2.462154832573008,Ricker,1.45,1.19,1.72,1.002,-41.10849647563728,2.462154832573008,0.3054499861823655,2127.497238881012,9414,1.45,0.34,3955.63,9905.06
63,Beverton-Holt,sigma,0.3054499861823655,Ricker,0.34,0.27,0.46,1.002,11.311185261277702,2.462154832573008,0.3054499861823655,2127.497238881012,9414,1.45,0.34,3955.63,9905.06
64,Beverton-Holt,K,8322,Beverton-Holt,6541.61,4942.11,9849.17,1.008,-21.393775534727233,1.2971420885504514,0.700617647403966,2857.0393136375596,8322,2.38,0.63,1474.58,6541.61
64,Beverton-Holt,Smsy,2857.0393136375596,Beverton-Holt,1474.58,53.23,3664.97,1.005,-48.387829563234945,1.2971420885504514,0.700617647403966,2857.0393136375596,8322,2.38,0.63,1474.58,6541.61
64,Beverton-Holt,alpha,1.2971420885504514,Beverton-Holt,2.38,0.79,9.47,1.004,83.48028492851047,1.2971420885504514,0.700617647403966,2857.0393136375596,8322,2.38,0.63,1474.58,6541.61
64,Beverton-Holt,sigma,0.700617647403966,Beverton-Holt,0.63,0.48,0.84,1.003,-10.079341801570253,1.2971420885504514,0.700617647403966,2857.0393136375596,8322,2.38,0.63,1474.58,6541.61
64,Beverton-Holt,K,8322,Ricker,7415.13,5878.85,9740.2,NA,-10.8972602739726,1.2971420885504514,0.700617647403966,2857.0393136375596,8322,1.05,0.6,3161.69,7415.13
64,Beverton-Holt,Smsy,2857.0393136375596,Ricker,3161.69,2547.19,4283.71,1.001,10.663160458039394,1.2971420885504514,0.700617647403966,2857.0393136375596,8322,1.05,0.6,3161.69,7415.13
64,Beverton-Holt,alpha,1.2971420885504514,Ricker,1.05,0.66,1.49,1.005,-19.052815472715963,1.2971420885504514,0.700617647403966,2857.0393136375596,8322,1.05,0.6,3161.69,7415.13
64,Beverton-Holt,sigma,0.700617647403966,Ricker,0.6,0.47,0.79,1.001,-14.361277906257389,1.2971420885504514,0.700617647403966,2857.0393136375596,8322,1.05,0.6,3161.69,7415.13
